article_id,title,year,issue,volumn_page,pdf_url,doi
,氨苄青霉素钠含量测定方法的比较,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,苯乐来含量测定方法的改进,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,扑热息痛片的快速检验,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,八种苯烃胺类药物注射液的系统鉴别法,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,用径向纸层析法检查盐酸普鲁卡因注射液中PABA的含量限度,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,三磷酸腺苷二钠注射液稳定性考察,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,消炎痛水解值测定方法的改进,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,猴菇菌片中检出黄曲霉毒素B1,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,库伦滴定法及其在药物分析中的应用,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,离子选择性电极用于某些药物的分析,1981,3,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I3,,
,链霉素中的一个主要杂质——链胍双氢链糖的研究,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,青霉素过敏反应研究Ⅱ．商品青霉素中高分子杂质的免疫学性质研究,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,中药巨胜子名考与鉴别,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,苦木总生物碱的降压作用及其机理的初步分析,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,分光旋光法在药物分析上的应用I．波长对药物比旋度的影响和_WXG-3型旋光计的校正,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,平喘酮含量测定,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,N-(α-二乙胺乙基)-3，4，5-三甲氧基苯甲酰邻甲苯胺顺丁烯二酸盐的含量测定,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,复方麻黄素注射液中扑尔敏的比色测定,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,抗感冒冲剂中乙酰水杨酸的比色测定法,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,磷酸氯喹及其片剂的紫外分光光度测定,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,伪品紫苏子与紫苏子的鉴别比较,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,乌梅、天麻、黄芪与其易混品的理化鉴别,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,用二苦胺离子对提取测定盐酸苯海拉明霜的分光光度法,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,盐酸黄连素眼药水中盐酸黄连素含量双相滴定法,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,离子选择电极用于磷酸氢钙中氟的限度检查,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,几种常用局部麻醉药物的薄层层析,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,用薄层层析法分离和检出常用的苯骈二氮杂革类药物,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,蛤蚧及其伪充品一壁虎的鉴别,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,麝香掺伪物大豆的鉴定,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,薄层析法考察丹参注射液的质量,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,微量红外溴化钾压片技术,1981,4,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I4,,
,大黄羟基蒽醌甙元的反相高效液体色谱分析法及其在虎杖成份测定中的应用,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,天冬氨酸及其钾镁盐含量测定方法的研究,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,导数光谱法在药物分析中的应用I．一阶导数光谱法测定外用避孕药膜中壬苯醇醚的含量,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,有机酸盐、无机盐及氨基酸对眼镜蛇毒中毒小鼠的保护作用研究,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,庆大霉素组分的分离与测定,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,盐酸丁卡因制剂的检查及含量测定,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,薄层定量法测定马钱子中番木鳖硷的含量,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,博落回有效成份乙氧基血根碱和乙氧基白屈菜红碱的含量测定,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,菠萝蛋白酶的分离和鉴定,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,雪胆素甲的紫外分光光度测定法,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,珍珠及珍珠层粉中氨基酸的高效液相色谱分析,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,硝酸酯类药物的苯酚二磺酸比色法考察,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,尿激酶分子量的测定——葡聚糖凝胶过滤法,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,重量法测定甘草酸时加酸沉淀的条件实验,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,生物试样中微量六氯对二甲苯的光度法测定,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,顶空气相色谱法测定盐酸金刚烷胺及盐酸心得安中的丙酮残留量,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,复方庆大霉素注射液中TMP的双波长分光光度测定法,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,中草药注射剂安全试验_四、过敏试验法,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,Adalat(Ni_fedipine)丸Amidonal(Aprindine_Hydrochloride)丸,1981,5,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I5,,
,国产细辛属植物中挥发油的成分鉴定_Ⅲ．金耳环细辛的挥发油,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,抗菌增效剂TMP的质量研究,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,红外光谱法、气相色谱法分析红霉素中苯甲醇及其氧化产物,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,复方磺胺甲基异恶唑片高压液相色谱法分离与含量测定,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,薄层一紫外分光光度法测定庆大霉素C组份,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,羟基喜树碱的分光光度定量法,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,合成盐酸罂粟硷的质量考察,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,异植物醇的光谱分析,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,环磷酰胺的致畸作用与染色体畸变观察,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,肾上腺素注射液的荧光测定法,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,硝酸戊四醇酯的偶氮比色法,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,气相层析法测定利福平中正丁醇残留量,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,山道年中β-体残留量的红外光谱分析,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,烟酸肌醇酯中残留二甲基甲酰胺的测定,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,紫外分光光度法测定烟酸片含量,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,旋光法测定甘露醇含量,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,噻孢霉素钠含量测定法的考核,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,抗菌素微生物效价测定的保温装置,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,鲎试验法检测注射剂热原假性反应的考察,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,关于中国药典片剂含量限度的讨论,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,大孔吸附树脂法制备厚朴酚对照品,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,几种常用莨菪烷类药物的薄层层析,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,非水滴定的理论与实践I．溶剂的区分效应与多组分混合物的区分滴定,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,药物分析杂志_第1卷_第1-6期总目录,1981,6,https://ywfx.nifdc.org.cn/CN/Y1981/V0/I6,,
,硝酸甘油片测定方法的研究,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,长效抗疟药物辛酰伯喹的荧光分光光度测定,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,高效液相色谱法分离和测定头孢类抗菌素,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,高效液相色谱法分离去痛片,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,中国药典中五种激素油注射液高效液相色谱测定法,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,薄层层析和分光光度法测定一叶萩碱含量的研究,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,盐酸氯丙嗪注射液的简易质量控制方法,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,在浓盐溶液中用酸滴定弱碱性药物的研究_I．氨基比林及其制剂的含量测定,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,青岛薄层层析硅胶分离性能考察,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,阿魏酸哌嗪的化学分析,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,红大戟与草大戟、棉大戟的生药学鉴定,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,气相色谱法测定硫糖铝中残留吡啶的限量,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,葡萄糖注射液质量控制中吸收度的考察,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,聚甲基丙烯酸甲酯中残留单体的简易测定法,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,醋酸肤轻松软膏含量测定法的改进,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,高效液相色谱法对中药中黄连素的快速分析,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,盐酸异丙嗪注射液的分光光度测定,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,复方新诺明片的含量测定,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,四环素的质量考察,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,呋喃西林含量测定法的改进,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,自动永停滴定仪的研制及其在亚硝酸钠滴定上的应用,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,中国科协学术期刊编辑工作经验交流会简讯,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,药物分析工作者的一次盛会记第一届全国药物分析学术会议,1982,1,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I1,,
,蒿甲醚的紫外分光光度测定法,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,阿片酊中吗啡的双波长薄层扫描定量法,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,中草药有效成分的分析Ⅳ．马兜铃中马兜铃酸的含量测定,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,应用气相色谱法测定莪术油中莪术醇及薄荷油中薄荷醇的含量,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,酒石酸锑钾的质量研究I．酒石酸锑钾及其中间体的纯度检查,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,小蘖碱的萃取分光光度测定法,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,N，N'-己撑双(β-吡啶酰胺)质量控制及含量测定,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,常用莨菪烷类药物制剂的薄层检查,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,复方炔诺酮片中炔雌醇的导数光谱测定法,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,威氏木兰的成分研究,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,制剂中乙醇含量的气相层析测定法,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,阿司匹林片溶出速率的考察,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,菠萝蛋白酶活力测定法的改进,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,地黄药用部位的考察,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,放射性磷酸钠(32P)溶液放化纯度的快速分析,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,硫酸阿托品眼膏的含量测定,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,烟酸肌醇酯的鉴别试验,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,合成冰片和艾片中樟脑的分析,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,盐酸普鲁卡因注射液中和滴定法的改进,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,盐酸利多卡因制剂的薄层检查,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,中成药桃花散辐照灭菌效果试验,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,磺胺类软膏剂中金黄色葡萄球菌、绿脓杆菌的检验方法,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,红外光谱法用于药物的晶型分析,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,美国药典20版及国家药方集15版评介,1982,2,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I2,,
,苯二氮_类药物的反相HPLC及其在安定质量检定中的应用,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,黄芩中黄酮类成分的分析研究,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,癸酰乙醛的光度测定法,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,中药沙苑子及其误用品的品种鉴别,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,环磷酰胺诱发雄性小鼠的显性致死突变效应,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,天冬氨酸及其钾镁盐的比色测定法,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,离子交换HPLC用于氨基酸类药物的分析_I．Prostall胶囊(疏尿灵)的分离与测定,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,在浓盐溶液中用酸滴定弱碱性药物的研究Ⅱ乌洛托品及其制剂的含量测定,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,柳氮磺胺二甲嘧啶结构和熔点分析探讨,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,离子选择性电极在药物分析中的应用Ⅱ．合成鱼腥草素的电位滴定法,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,硫酸阿托品含量测定法的改进,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,紫外分光光度法检测盐酸普鲁卡因注射液中的PABA,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,乙胺碘呋酮及其主要中间体的薄层层析法,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,汉防己甲素制剂的紫外分光光度测定,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,HPLC定量测定三合激素注射液中黄体酮与丙酸睾丸素,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,吡喹酮的双线示差分光光度测定法,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,鲎试验法用于几种抗生素药品的热原检查,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,利用茚三酮反应鉴别盐酸麻黄碱和盐酸伪麻黄碱,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,求右旋糖酐特性粘数的简便计算,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,药物理化分析计算学的雏议,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,高效液相色谱法在药物分析中的应用,1982,3,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I3,,
,SDS聚丙烯酰胺凝胶电泳法在药物分析中的应用——蛋白及酶的分子量测定及其实验误差,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,儿茶酚胺类磺酸化合物的分离与鉴定,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,离子选择性电极在药物分析中的应用Ⅲ．电解质、酸碱平衡药物制剂的测定,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,阿片及其制剂中吗啡的含量测定方法,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,TLC在中成药质量控制中的应用I．万氏牛黄清心丸等六种成药的定性分析,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,分枝白芷的质量考察,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,盐酸四环素对妊娠小白鼠的致畸效应,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,高效液相色谱法测定安痛定注射液的含量,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,dl-萘普生中荧光物质的分离与鉴定,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,原子吸收分光光度法测定60批注射液中的Na、K、Ca、Mg,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,原子吸收分光光度法测定氯化钾中钠含量,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,非那根止咳露中盐酸异丙嗪的含量测定,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,分光光度法测定咪唑酸酯及其片剂的含量,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,盐酸双氧异丙嗪含量的紫外分光光度测定法,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,羟基斑蟊胺及斑蟊素的气相色谱测定法,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,四环素的薄层层析-分光光度测定,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,醋酸肤轻松等三种软膏含量简易测定法,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,非水滴定的理论与实践Ⅱ．玻璃电极的性能与有机弱酸性药物的电位滴定,1982,4,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I4,,
,青霉素过敏反应研究Ⅲ．青霉素中高分子杂质的测定,1982,5,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I5,,
,酒石酸锑钾的质量研究Ⅲ．光学异构体及稳定常数,1982,5,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I5,,
,热原检查方法研究__Ⅳ．凝胶过滤薄层法的改良和热原定量检测,1982,5,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I5,,
,纸层析——紫外分光光度法、比色法测定儿茶酚胺类注射液含量,1982,5,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I5,,
,秃疮花化学成分及组织形态研究,1982,5,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I5,,
,酒石酸锑钾的质量研究_Ⅱ．纯品制备与临床观察,1982,5,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I5,,
,云南昭通地区产天麻成分的初步比较,1982,5,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I5,,
,放射性胶体磷酸铬(32P)注射液的放射化学纯度的快速分析法,1982,5,https://ywfx.nifdc.org.cn/CN/Y1982/V0/I5,,
