article_id,title,authors,year,issue,volumn_page,pdf_url,doi
2793,为病人开展全方位多功能优质服务,尹曦华,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2793,
2784,日本医疗保险改革进展,金春林,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2784,
2785,澳大利亚的病例组合与医院资金分配方式,"陈兴宝, 赵郁馨",1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2785,
2786,中南6省(区)卫生经济研讨会综述,叶煜荣,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2786,
2787,抓重点 攻难点 发展杭州卫生事业,邬丽娜,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2787,
2788,乡镇卫生院人事制度改革的几点措施,顾仰勇,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2788,
2789,城市社区卫生服务的实践与探索,余仲民,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2789,
2790,从实际出发确立办院特色,吴伟根,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2790,
2794,专科医院拓展服务领域的思路,赵国秋,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2794,
2791,办好中医院的若干做法,董陆,1999,2(1),https://hdpr.shdrc.org/CN/Y1999/V2/I1,https://hdpr.shdrc.org/CN/PDF/2791,
2795,国家卫生部彭玉副部长谈医学技术评估,,1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2795,
2796,深化医院改革的几点思考,刘俊,1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2796,
2797,实施“农民健康工程” 发展农村卫生事业,赵震寰,1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2797,
2798,香港医疗融资方案之探讨,谢秀玲,1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2798,
2799,灰色模型法预测上海市职工年人均医疗费用,"陈平, 程晓明",1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2799,
2800,大型医用设备地理分布公平性的评估方法研究,雷海潮,1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2800,
2801,贫困农村地区妇幼保健服务利用的公平性研究,"尹冬梅, 胡善联, 程晓明, 魏颖",1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2801,
2802,贫困农村卫生资源配置的问题与对策,罗运民,1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2802,
2803,精神病人住院费用结构分析及相应对策,"黄伟震, 班瑞益",1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2803,
2804,区域卫生资源配置失衡的中观因素分析,"宋文舸, 刘海波",1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2804,
2805,正确处理卫生工作的十大关系,陈卫强,1999,2(2),https://hdpr.shdrc.org/CN/Y1999/V2/I2,https://hdpr.shdrc.org/CN/PDF/2805,
