article_id,title,authors,year,issue,volumn_page,pdf_url,doi
13,糖尿病家族史与高尿酸血症对2型糖尿病发病的协同作用研究,刘丽，邵宇涵,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.011,10.3969/j.issn.1007-9572.2015.01.011
14,中老年食管癌与体质指数及腰臀比的关系研究,闫立辉，陕忠远，孙颖，阎英，卢智泉,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.012,10.3969/j.issn.1007-9572.2015.01.012
15,新疆维吾尔族长寿老人载脂蛋白E基因多态性与血压关系的临床研究,麦麦提阿卜杜拉·麦麦提敏，巧丽番·阿力哈子，麦麦提艾力·麦麦提敏，迪丽努尔·买买提依明，程祖亨，玛依拉·吾甫尔,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.013,10.3969/j.issn.1007-9572.2015.01.013
16,幽门螺杆菌感染对帕金森病患者运动症状的影响研究,王晏雯，乔松，刘小利，蔡苗，李雅国,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.014,10.3969/j.issn.1007-9572.2015.01.014
17,孕妇体质量和血糖情况对分娩巨大儿的影响研究,朱海燕，吕俊菊，江华,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.015,10.3969/j.issn.1007-9572.2015.01.015
18,儿童支原体肺炎的临床表现和实验室检查及影像学特点分析,陈广道，梁少媛，冯柏潮,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.016,10.3969/j.issn.1007-9572.2015.01.016
19,腹膜透析患者睡眠相关疲乏的质性研究,田兴，娄小平，刘畅，李争艳，罗静，田瑞杰,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.017,10.3969/j.issn.1007-9572.2015.01.017
20,全科医生转岗理论培训效果评估及影响因素研究,王玉中，徐宛玲,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.018,10.3969/j.issn.1007-9572.2015.01.018
21,江西省全科住院医师规范化培训模式与管理路径的研究,郭华，章文清，李声华，孔江联,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.019,10.3969/j.issn.1007-9572.2015.01.019
22,家庭访视护理对社区老年高血压患者服药遵从行为及家庭功能的影响研究,刘冬梅，杜茜倩，李胜玲，刘甜，刘国莲，张德春,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.020,10.3969/j.issn.1007-9572.2015.01.020
23,基于区域医疗联合体的社区高血压患者的健康管理效果研究,张琦，许志红，张玲，赵丽君，周侃，张颖群，张志梅，李瑞萍，李晶，杨理力,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.021,10.3969/j.issn.1007-9572.2015.01.021
24,汶川地震四年后灾区高中生领悟社会支持与创伤后心理反应的相关性研究,崔婧，邓光辉，董薇，魏存，张淳俊，潘霄,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.022,10.3969/j.issn.1007-9572.2015.01.022
25,辽西地区城市老龄化家庭独生子女心理压力情况及影响因素分析,李淑云，张伟新，宋久存,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.023,10.3969/j.issn.1007-9572.2015.01.023
26,上海市外来务工人员卫生服务需求和利用现状调查研究,龚剑，祝墡珠，潘志刚，沈雷，顾杰，戴维,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.024,10.3969/j.issn.1007-9572.2015.01.024
27,广州市居民就医意向及社区卫生服务利用的影响因素调查,黎莉，茅婕，林锦浩，翁一冰，黎颖欣，赵景瑞，牛玉敬,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.025,10.3969/j.issn.1007-9572.2015.01.025
28,小儿推拿疗法在小儿支气管哮喘慢性持续期的作用机制和治疗效果研究,田福玲，李旗，崔建美，马树祥，王洪彬，李雪青,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.026,10.3969/j.issn.1007-9572.2015.01.026
29,壮医药线点灸联合针挑疗法治疗坐骨神经痛的临床疗效研究,唐汉庆，郑建宇，李克明，李晓华，窦锡彬，卢兰，赵玉峰,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.027,10.3969/j.issn.1007-9572.2015.01.027
30,大数据在医疗卫生中的应用前景,王潇，张爱迪，严谨,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.028,10.3969/j.issn.1007-9572.2015.01.028
31,2003—2012年全科医学学科相关科研论文的分布情况研究,邵爽，金光辉，陈超，刘艳丽，陈丽芬，王文季，路孝琴,2015,18(1),https://www.chinagp.net/CN/volumn/volumn_1136.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.01.029,10.3969/j.issn.1007-9572.2015.01.029
32,全科视角下的远程医疗,Ewen McPhee,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.001,10.3969/j.issn.1007-9572.2015.02.001
33,澳大利亚Danielle Mazza教授全科医疗案例分析——乳腺癌筛查,Danielle Mazza,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.002,10.3969/j.issn.1007-9572.2015.02.002
34,艾滋病中医药防治现状及相关政策,石学峰，边学峰，王伟庆，房耘耘,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.003,10.3969/j.issn.1007-9572.2015.02.003
35,艾滋病发热患者临床特征及中医症候的因子分析,谢世平，许前磊，张淼，徐立然，郭会军,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.004,10.3969/j.issn.1007-9572.2015.02.004
36,艾滋病药物治疗患者服药现状及生命质量影响因素研究,郭梦童，吴群红，曲乐萌，宋健，崔宇,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.005,10.3969/j.issn.1007-9572.2015.02.005
37,医务人员对艾滋病中西医疗法的认可情况分析,石学峰，王伟庆，边学峰，房耘耘,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.006,10.3969/j.issn.1007-9572.2015.02.006
38,艾滋病患者中医证候数据库系统的构建,许前磊，潘万旗，张淼，谢世平，刘爱华，彭勃，施学忠，时松河,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.007,10.3969/j.issn.1007-9572.2015.02.007
39,老年人高血压患病知晓和血压控制的社会决定因素研究,王冰玉，简伟研,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.008,10.3969/j.issn.1007-9572.2015.02.008
40,TCF7L2基因多态性与新疆维吾尔族人群2型糖尿病的相关性研究,王志强，王婷婷，马琦，苏银霞，马艳，肖珊，朱筠，王淑霞，姚华,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.009,10.3969/j.issn.1007-9572.2015.02.009
41,不孕症妇女自然周期过早内源性黄体生成素峰的发生与排卵障碍的相关性研究,方玉，陈洁瑛，陈红,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.010,10.3969/j.issn.1007-9572.2015.02.010
42,腹膜透析患者血清脑钠肽前体与容量状态及心功能指标的相关性分析,黎伟，潘玲，王照，伍巧源，廖蕴华,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.011,10.3969/j.issn.1007-9572.2015.02.011
43,卡介菌多糖核酸对慢性阻塞性肺疾病T淋巴细胞核仁区酸性非组蛋白水平的影响,唐孝庆，张程，叶贤伟，刘维佳，张湘燕,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.012,10.3969/j.issn.1007-9572.2015.02.012
44,白假丝酵母菌最优化RNA提取策略的探索,李赛男，祁文瑾,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.013,10.3969/j.issn.1007-9572.2015.02.013
45,益气温阳、活血利水法联合西药与常规西药治疗慢性心力衰竭临床疗效比较的Meta分析,耿冲，安冬青，谢冲，马文慧,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.014,10.3969/j.issn.1007-9572.2015.02.014
46,腹腔镜和开腹在早期卵巢癌全面分期手术中疗效的Meta分析,赵鲁文，宋晓莉，于爱军，毛淑芳，张玉娟,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.015,10.3969/j.issn.1007-9572.2015.02.015
47,社区初产妇母乳喂养自我效能调查及影响因素研究,盛夕曼，洪静芳，王维利，赵正梅,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.016,10.3969/j.issn.1007-9572.2015.02.016
48,济宁地区21-三体综合征患儿致家庭负担情况调查,高立，王倩飞，潘兴丽，武艳群，张秋梅，关晶,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.017,10.3969/j.issn.1007-9572.2015.02.017
49,早期肠内营养对晚期胰腺癌患者营养状况的影响,李欣，吴姗珊，杨晓斌，刘超群，浦江，孙涛,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.018,10.3969/j.issn.1007-9572.2015.02.018
50,添加益生菌的早期肠内营养对危重患者血脂和超敏C反应蛋白水平的影响,王新岩，于朝霞，于湘友,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.019,10.3969/j.issn.1007-9572.2015.02.019
51,健康人不同睡眠时相心率变异性的差异,胡敏，江成璠，王素霞，汪飞，邢智慧,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.020,10.3969/j.issn.1007-9572.2015.02.020
52,儿童扩张型心肌病合并症临床研究,刘云霞，韩燕燕,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.021,10.3969/j.issn.1007-9572.2015.02.021
53,脐血干细胞联合人参促分化合剂治疗失代偿期肝硬化疗效研究,陈玉梅，王丽华，李炳茂，孙建顺，张丽贤，杨彬,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.022,10.3969/j.issn.1007-9572.2015.02.022
54,微通道和标准通道经皮肾镜碎石术对上尿路结石患者血流动力学和血气分析的影响,石国忠，李风，夏宗禹，余昆,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.023,10.3969/j.issn.1007-9572.2015.02.023
55,后腹腔镜下肾脏部分切除术治疗巨大血管平滑肌脂肪瘤的效果分析,王慧，张磊，许勇，项雪燕，牟红云，刘世雄，张鑫圣，张文刚，章祖招,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.024,10.3969/j.issn.1007-9572.2015.02.024
56,量化考核在重庆市基层医疗机构绩效管理中的应用,胡新业，蒲川，林幻，邓梦露，杨玲，颜星,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.025,10.3969/j.issn.1007-9572.2015.02.025
57,重庆市基层医疗卫生机构基本公共卫生服务实施情况分析,孙亚梅，杨小丽，封欣蔚,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.026,10.3969/j.issn.1007-9572.2015.02.026
58,基层医疗机构出院病人满意度评价量表的制定,吴辉，丁宇，赵香梅，张合喜,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.027,10.3969/j.issn.1007-9572.2015.02.027
59,欧洲腹部疾病工作组急性胃肠功能损伤工作指南在ICU患者中的应用,陈怀生，张华东，周志强，文舜康，吴胜楠，洪英财,2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.028,10.3969/j.issn.1007-9572.2015.02.028
60,中国冠心病防治策略,"何晓全, 刘梅林",2015,18(2),https://www.chinagp.net/CN/volumn/volumn_1137.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.02.029,10.3969/j.issn.1007-9572.2015.02.029
61,澳大利亚初级卫生保健中癌症诊断风险工具的作用,"Jon Emery,Peggy Chiang",2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.001,10.3969/j.issn.1007-9572.2015.03.001
62,供应链视角下常用低价药品供应保障政策,张英，汤少梁,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.002,10.3969/j.issn.1007-9572.2015.03.002
63,胃癌：诊断和治疗方案的选择,John C.Layke，Peter P.Lopez,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.003,10.3969/j.issn.1007-9572.2015.03.003
64,胃癌原发灶和淋巴结转移灶中锌指蛋白139与肿瘤细胞凋亡和生存素及B细胞淋巴瘤/白血病-2的关系及意义研究,李勇，王力利，王银洁，范立侨，赵群，檀碧波，刘羽，李兆星,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.004,10.3969/j.issn.1007-9572.2015.03.004
65,纳米炭淋巴示踪剂在进展期胃癌根治术中的应用价值,张志栋，刘庆伟，李勇，赵群，范立侨，王冬，赵雪峰，檀碧波，焦志凯，刘羽,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.005,10.3969/j.issn.1007-9572.2015.03.005
66,胃癌微创治疗的进展,张志栋，李勇，赵群,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.006,10.3969/j.issn.1007-9572.2015.03.006
67,新疆地区汉族人群转录因子7类似物2基因多态性与2型糖尿病的相关性研究,曹冰，朱筠，张明琛,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.007,10.3969/j.issn.1007-9572.2015.03.007
68,平均血小板体积与血小板计数比值和白细胞计数与ST段抬高型心肌梗死患者择期经皮冠状动脉腔内支架植入术后住院病死率的相关性研究,"王春明,李东泽,杨毅宁,马依彤,李晓梅,潘硕，陈铀",2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.008,10.3969/j.issn.1007-9572.2015.03.008
69,γ-谷氨酰转移酶在预测代谢综合征中的意义,姜涛，康慨，文祯，卢桂阳,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.009,10.3969/j.issn.1007-9572.2015.03.009
70,细胞凋亡在维生素K2抑制高磷诱导的大鼠血管平滑肌细胞钙化中的作用,白亚玲，徐金升，张睦清，张胜雷，张俊霞，崔立文，张慧然,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.010,10.3969/j.issn.1007-9572.2015.03.010
71,阿司匹林和氯吡格雷对体外血小板黏附内皮细胞基质活性的影响及其机制研究,朱晋坤，毛华，尹扬光，董文，杜峰，鲁玉明，熊宗华，邓梦扬,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.011,10.3969/j.issn.1007-9572.2015.03.011
72,肾透明细胞癌血清差异性蛋白质表达及临床意义研究,伊力亚尔·努尔如拉，木拉提·热夏提，王文光，刘强，王玉杰,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.012,10.3969/j.issn.1007-9572.2015.03.012
73,湿润暴露疗法/湿润烧伤膏治疗慢性难愈合创面的超微病理及丝裂原活化蛋白激酶激酶和c-myc mRNA表达的机制研究,唐乾利，黄欣，王宇，何晓微，王兵，黄许森，李辉，金萌，吕震,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.013,10.3969/j.issn.1007-9572.2015.03.013
74,肝癌患者肝动脉化疗栓塞术后恶心呕吐的非化疗影响因素分析,臧爽，徐阳,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.014,10.3969/j.issn.1007-9572.2015.03.014
75,阿卡波糖与二甲双胍治疗糖尿病前期疗效的Meta分析,李琼，李一梅，谢波，韩琳娜，江莲，罗天勇，胡乾配,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.015,10.3969/j.issn.1007-9572.2015.03.015
76,静脉注射联合气道吸入抗生素治疗呼吸机相关性肺炎效果的Meta分析,刘昱，郭利涛，张蕾，吴莉，何晓娜，马佳佳，汪滢，陈利红，王雪,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.016,10.3969/j.issn.1007-9572.2015.03.016
77,电针督脉穴对高血压复合阿尔茨海默病大鼠学习记忆能力及血清一氧化氮和内皮素水平的影响,张立娟，王康锋，杨传华,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.017,10.3969/j.issn.1007-9572.2015.03.017
78,双黄升白颗粒在慢性丙型病毒性肝炎抗病毒治疗中升白细胞作用的临床研究,吴秋霞，徐振晔，孙庆生,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.018,10.3969/j.issn.1007-9572.2015.03.018
79,纤维支气管镜肺灌洗对ICU机械通气合并肺部感染患者降钙素原和C反应蛋白的影响研究,陈硕，邹圣强，费连心，陈思思,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.019,10.3969/j.issn.1007-9572.2015.03.019
80,国内三十余年肺淋巴管肌瘤病130例临床与病理文献复习分析,张龙举，梁毅，钟小宁，刘积锋,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.020,10.3969/j.issn.1007-9572.2015.03.020
81,N-乙酰半胱氨酸雾化吸入辅助治疗婴幼儿支气管肺炎的疗效分析,王龙，王丽娜，张立明，高荣荣，林新宇，尹延娥,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.021,10.3969/j.issn.1007-9572.2015.03.021
82,甲状腺手术中喉不返神经解剖操作技巧及临床意义,韩国达，白希永，陆志良,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.022,10.3969/j.issn.1007-9572.2015.03.022
83,双气囊电子小肠镜诊断小肠疾病价值分析,刘婉薇，沙卫红，王启仪，徐丽姝，马娟,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.023,10.3969/j.issn.1007-9572.2015.03.023
84,腿痛趾动综合征一例报道并文献复习,范洋溢，徐燕，高旭光,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.024,10.3969/j.issn.1007-9572.2015.03.024
85,肾透明细胞癌马尾神经间转移一例报道并文献复习,李明，余化霖，孙涛，耿鑫，王春艳,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.025,10.3969/j.issn.1007-9572.2015.03.025
86,贝伐单抗动脉灌注联合化疗栓塞术治疗原发性肝癌的血管造影变化及初步评价,朱帝文，张海潇，顾俊鹏，纪卫政，曹耿飞，任伟新,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.026,10.3969/j.issn.1007-9572.2015.03.026
87,慢性重型肝炎合并侵袭性肺真菌感染患者胸部CT表现,刘义平，肖招英，商德胜，许顺良,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.027,10.3969/j.issn.1007-9572.2015.03.027
88,非腔内生长型原发性下腔静脉平滑肌肉瘤的CT表现及文献复习,汪国余，徐忠飞，黄抒佳，胡明华，吴玉林,2015,18(3),https://www.chinagp.net/CN/volumn/volumn_1138.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.03.028,10.3969/j.issn.1007-9572.2015.03.028
89,2014西湖国际全科医学学术交流会内容摘登,Nigel JMathers，Robert ERakel,2015,18(4),https://www.chinagp.net/CN/volumn/volumn_1139.shtml,https://www.chinagp.net/CN/PDF/10.3969/j.issn.1007-9572.2015.04.001,10.3969/j.issn.1007-9572.2015.04.001
