article_id,title,author,year,issue,volume,pdf_url
15776,国际抗癌联盟(UICC)临床肿瘤指南：食管癌,,2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15776
15763,胸腺上皮肿瘤术前CT影像分期诊断可重复性的临床研究,"谷志涛, 沈艳, 茅腾, 陈文虎, 方文涛",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15763
15764,化疗在胸腺肿瘤治疗中的临床价值：中国胸腺肿瘤研究协作组回顾性研究,"马可, 韩泳涛, 陈克能, 方文涛, 中国胸腺肿瘤研究协作组",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15764
15777,食管鳞状细胞癌：Ivor-Lewis对比Sweet食管癌切除术的一项临床随机试验,,2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15777
15765,术后放疗在胸腺肿瘤治疗中的临床价值：中国胸腺肿瘤研究协作组回顾性研究,"杨富, 傅剑华, 中国胸腺肿瘤研究协作组",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15765
15766,临床T1aN0M0肺腺癌淋巴结转移预测因素分析,"叶波, 曹克坚, 范利民, 杨骏, 胡定中, 施建新, 李志刚, 方文涛, 赵珩, 陈海泉",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15766
15767,早期食管癌内镜下手术后接受食管切除的比较分析,"张杰, 陈海泉, 相加庆, 张亚伟, 黄洋乐, 陈苏峰, 王胜飞, 王瑞, James Luketic",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15767
15768,术前凝血检测对于评估根治性非小细胞肺癌患者预后的意义,"索海进, 张华, 朱建权, 刘俊, 王长利",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15768
15769,18F-脱氧葡萄糖PET-CT在鉴别周围性非小细胞肺癌阳性前哨淋巴结中的价值,"郝少雨, 韩丹, 张百江, 宋平平, 刘希斌, 宋峥峥, 付政",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15769
15770,食管异物的合理化诊治,"蒋勇, 林凌, 张建卫, 胡定中, 曹克坚, 陈文虎",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15770
15771,可降解镁锌合金肋骨固定器的设计、制备与动物实验研究,"闵捷, 陈熹, 唐华, 张绍翔, 张小农, 秦雄",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15771
15772,应用胸腔镜-开放杂交式同期双侧胸腔手术治疗侵犯隆突的左侧中央型肺癌,"付向宁, 廖永德, 艾波",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15772
15773,肿瘤侵犯上腔静脉的外科治疗,"林江波, 林若柏, 康明强, 邱罕凡, 陈椿",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15773
15774,纵隔错构瘤一例,"张运曾, 金锋, 王成, 赵彬, 朱建坤",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15774
15775,"经胸骨柄""L""型前径路切口治疗胸顶部肿瘤","潘旭峰, 陈勇, 施建新",2015,01,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15775
15778,白求恩式医生——辛育龄教授,"张真榕, 石彬, 刘德若",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15778
15779,食管癌术前放化疗与术前化疗：孰优孰劣？,傅剑华,2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15779
15780,组织工程气管替代治疗的临床转化研究进展,"孙飞, 史宏灿",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15780
15781,血液miRNA在肺癌诊断中作用的研究进展,"丁琦晨, 郑敏",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15781
15782,非小细胞肺癌患者围术期内皮抑素和表皮生长因子受体水平对生存的影响,"吴伟铭, 何伟伟, 高宗礼, 赵天成, 杨异",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15782
15783,人造血管肺动脉重建术治疗肺动脉主干受侵犯的中央型肺癌临床分析,"尹小川, 洪志鹏, 何静, 洪文娟, 太祥, 熊国盛, 赵炜",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15783
15784,单孔电视辅助胸腔镜下肺叶切除118例分析,"黄麟, 郑斌, 陈椿, 郑炜, 朱勇, 郭朝晖",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15784
15785,肺腺癌的临床特点及预后分析,"杨为贵, 马华玲",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15785
15786,中度高海拔地区开胸手术对肺泡表面活性物质的影响,"刘刚, 魏秀玲, 杨林江, 刘国伟, 邵岩",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15786
15787,胸腹腔镜食管癌根治术中腹腔镜关键技术改进的单中心研究,"胡彬, 彭林, 韩泳涛, 肖文光, 陈利华",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15787
15788,胸腹腔镜联合食管癌切除术围手术期并发症的防治,"李林, 田辉, 岳韦名, 李树海, 高存, 司立博",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15788
15789,罗哌卡因肋间神经阻滞用于开胸术后镇痛效果观察,"夏宏伟, 方秦模, 牛庆玲, 王凯超, 李士奎",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15789
15790,原发性纵隔肉瘤一例报告并文献学习,"施庆彤, 曹彬",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15790
15791,重度复杂成人鸡胸的解剖性矫治,"管欣, 梁析, 梁翔, 王峰, 郭翔, 周耀东",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15791
15792,胸腔镜下双侧颈部喉返神经旁(101组)淋巴结清扫及相关解剖标志,李志刚,2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15792
15793,第50届美国胸外科医师学会年会普胸外科大数据外论文集锦,"范梦颖, 支修益, 陈克能",2015,02,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15793
15794,记国际胸部肿瘤外科学专家吴善芳,"曹克坚, 叶波",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15794
15795,肿瘤相关microRNAs的研究进展,"杨洋, 孙益峰, 高文",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15795
15796,体外膜肺氧合在普胸外科手术中的应用,"苗劲柏, 李辉",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15796
15797,钙离子拮抗剂维拉帕米对人食管下括约肌舒缩的调节机制,"吴瑞锋, 刘俊峰, 高杨, 李保庆, 王金栋, 刘新波",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15797
15798,肺腺鳞癌外科疗效分析,"杨海堂, 姚烽, 孙益峰, 余科科, 顾海勇, 陈天翔, 赵珩",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15798
15799,气管腺样囊性癌的临床治疗经验分析,"杨海堂, 姚烽, 澹台冀瀓, 赵洋, 赵珩",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15799
15800,经口输送钉砧系统(OrVil)在全腔镜Ivor Lewis食管癌根治术中的应用,"李学军, 王文林, 邓见明, 王明智",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15800
15801,电视胸腔镜手术下解剖性肺段切除术的疗效及安全性,"石锋, 李学兆, 刘向前",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15801
15802,电视胸腔镜与经胸骨胸腺切除治疗不伴胸腺瘤重症肌无力的临床分析,"宋阳, 陈刚, 伍宁, 吕会斌, 朱勇俊, 苗锋, 庞烈文, 赵重波, 陈志明",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15802
15803,Matrix钛肋骨固定系统在连枷胸治疗中的应用,"朱辰, 徐烨, 钱文良, 丁琦晨, 郑敏",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15803
15804,微创Judet固定架手术对创伤性连伽胸患者呼吸功能的影响,"王庆淮, 谭宁, 吴震群, 张洁珍",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15804
15805,腺苷注射液治疗胸部撞击后肺挫伤的作用机制,"吴卫春, 张丽萍, 杜峰, 许坚, 梁治, 林伟, 王胜利",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15805
15807,外伤致胸腔脾种植一例报告,"崔翔宇, 徐平, 张志学",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15807
15808,第50届美国胸外科医师学会年会普胸外科论文集锦,"范梦颖, 支修益, 陈克能",2015,03,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15808
15809,2014年欧美心脏病患者非心脏手术围术期评估管理指南解读,"吴镜湘, 徐美英",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15809
15810,胸段食管癌淋巴结清扫的研究进展,"陈先凯, 李印, 孙海波",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15810
15811,体外肺灌注在肺移植中的研究进展,"张航, 崔键",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15811
15812,结肠代食管消化道重建术疗效分析,"华荣, 茅腾, 赵珩, 方文涛, 陈文虎, 杨煜, 郭旭峰, 仲晨曦, 李志刚",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15812
15813,TPX2在食管胃交界部腺癌中的表达及临床意义,"沈亮, 许一鸣, 丁胜光, 仲崇俊",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15813
15814,不同术式对食管癌术后食管反流的影响,"刁亚利, 施庆彤, 包阳",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15814
15815,高龄食管癌患者术后肺部并发症的防治,"杜杰, 张绍明, 徐小平, 陈界, 汪雷",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15815
15816,电视胸腔镜辅助小切口肺叶切除与开胸肺叶切除治疗非小细胞肺癌的远期疗效比较,"万海军, 吕定量, 胡耶基, 虞莉, 胡坚",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15816
15817,"颈胸""联合""肿瘤的诊治分析","宋帅林, 赵松, 齐宇, 杨洋, 张春敭, 刘东雷, 吴恺",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15817
15818,胸内巨大淋巴结增生症的外科诊疗分析,"丁政, 李向楠, 赵佳, 朱登彦, 吴恺, 赵松",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15818
15819,内镜黏膜下隧道切除术治疗上消化道肿瘤疗效分析,"傅林海, 陈天翔, 胡坚",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15819
15820,胸腔镜在治疗CT未发现肺大疱的复发性气胸中的应用,"马俊杰, 高德军, 程思强, 卢金修, 荣林, 李建亮, 赵瑞兴",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15820
15821,小儿胸腺海绵状淋巴管瘤一例及文献回顾,"黄麟, 郑斌, 陈椿, 邱罕凡",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15821
15822,食管癌根治性放化疗后复发行胸腔镜切除一例,"蒋迎春, 李博, 彭林, 王祥, 陈利华, 韩泳涛",2015,04,02,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15822
15823,中国肺移植面临的困难及对策,"毛文君, 陈静瑜",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15823
15824,腔镜辅助下McKeown术式切除食管癌18年经验总结,"孔敏, 陈保富, 王春国, 张波, 张健, 马德华, 叶敏华, 叶中瑞, 朱成楚",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15824
15825,基于累积评分的食管癌术后吻合口瘘的风险分级系统,"张磊, 李辉, 侯生才, 苗劲柏",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15825
15826,胸段食管鳞癌患者的喉返神经旁淋巴结转移特点,"吴灿兴, 张树亮, 陈椿",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15826
15827,管状胃宽度与食管癌术后抗胃食管反流的临床研究,"施庆彤, 范黄新, 刁亚利",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15827
15828,T1期非小细胞肺癌肺叶切除和亚肺叶切除的临床疗效比较,"马千里, 刘德若, 郭永庆, 石彬, 田燕雏, 宋之乙, 梁朝阳",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15828
15829,胸腔镜手术对非小细胞肺癌患者快速康复的效果评价,"范平明, 吕鹏飞, 郑武平, 郑立平, 高炳玉",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15829
15830,食管源性转移瘤(癌)的现状回顾与归纳,"李国仁, 戴建华",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15830
15831,细胞自噬在食管癌研究中的进展,"曹乾乾, 刘宇, 李文辉, 束余声",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15831
15832,气管异种移植的现状,"卢涛, 刘愉",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15832
15833,胸腹腔镜联合食管癌切除术后颈部残胃闭锁端瘘的诊治经验,"李树海, 岳韦名, 李林, 高存, 司立博, 亓磊, 鲁铭, 程传乐, 田辉",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15833
15834,电视辅助胸腔镜手术治疗降主动脉-奇静脉瘘并血管瘤形成一例,"胡华利, 刘文亮, 唐敬群, 彭慕云, 喻风雷",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15834
15835,纵隔恶性蝾螈瘤一例报告并文献复习,"张树亮, 吴灿兴, 朱勇, 郑炜, 郭朝晖, 陈椿",2016,01,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15835
15836,肺癌微创外科治疗进展,"刘成武, 刘伦旭",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15836
15837,国际肺癌研究协会(IASLC)第八版肺癌TNM分期解读,"王鑫, 支修益",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15837
15838,应用达芬奇机器人手术系统肺切除技术总结,"许世广, 刘星池, 王希龙, 刘博, 王述民",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15838
15839,单孔全胸腔镜解剖性肺段切除术治疗早期非小细胞肺癌,"梁明强, 陈椿, 郑炜, 吴维栋, 朱勇, 郭朝晖",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15839
15840,加速康复外科在高龄食管癌患者治疗中的应用,"刘奇, 李印, 刘先本, 孙海波, 张瑞祥, 王总飞, 郑燕, 刘士磊, 华胸怀, 于永魁, 李浩淼, 陈先凯",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15840
15841,"""三孔式""经剑突肋缘下胸腺切除治疗重症肌无力","卢强, 李小飞, 赵晋波, 王居正, 陈召, 张天翼, 周勇安",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15841
15842,单肋间二孔法胸腔镜肺叶肺段切除术连续200例经验及慢性疼痛的评估,"赵国芳, 杨明磊, 徐湘, 倪俊俊, 董彩军, 郑恩阔, 曾招龙, 李军芳",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15842
15843,肺内淋巴结精准取材对肺癌患者术后N分期的影响,"王峥, 石珍亮, 韩兴鹏, 卢喜科, 孙大强, 张逊",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15843
15844,胸腔镜袖式肺叶切除研究进展,"廖虎, 梅建东, 刘成武, 蒲强, 马林, 林锋, 朱云柯, 刘伦旭",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15844
15845,肺包虫病的诊断及治疗现状,"马金山, 金澄宇, 梁路广, 艾孜子·阿不来提, 艾力江·多力坤",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15845
15846,胸腔镜解剖性部分肺叶切除手术技巧,"高树庚, 邱斌, 郭晓彤, 李嘉根, 赫捷",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15846
15847,胸腔镜基底段切除手术技巧,"林宗武, 蒋伟, 王琳, 奚俊杰, 王群",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15847
15848,单侧胸腔镜手术切除跨双侧胸腔巨大哑铃状心包囊肿一例,"夏粱, 梅建东, 刘伦旭",2016,02,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15848
15849,多学科围手术期气道管理专家共识(2016年版),多学科围手术期气道管理专家共识(2016年版)专家组,2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15849
15850,从第八版UICC/AJCC的TNM分期看Ⅳ期肺癌的异质性,陈克能,2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15850
15851,肺癌根治术对肺大细胞神经内分泌肿瘤患者生存期的影响,"韩轲, 杨海棠, 范力文, 赵珩",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15851
15852,单孔和多孔胸腔镜肺叶、肺段切除术多中心回顾性分析,"吉春宇, 项杨威, 章雪飞, 王喆歆, 冯键, 方文涛",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15852
15853,机器人辅助食管癌的微创外科切除：上海市胸科医院75例临床报道,"杨煜, 张晓彬, 孙益峰, 叶波, 仲晨曦, 郭旭峰, 李志刚",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15853
15854,不同管径胸腔引流管在肺叶切除术后的临床应用比较,"马俊杰, 高德军",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15854
15855,单纯肺组织瓣修补气管缺损的临床应用,"陈宽冰, 宣莹, 王一北, 石文君",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15855
15856,鲁西冀南地区低剂量螺旋CT在肺癌筛查中的应用,"解耀锃, 霍晓恺, 鲁强, 李吉臣",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15856
15857,腺病毒介导TGF-β1转基因联合FTY720对大鼠同种异体肺移植缺血-再灌注损伤的保护作用,"崔广晖, 李玮浩, 刘东雷, 李宇航, 梁有光, 赵松",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15857
15858,PEBP4蛋白的表达及与肺鳞状细胞癌分化转移的关系,虞桂平,2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15858
15859,创伤性连枷胸伴肺挫伤的诊疗进展,"王庆淮, 谭宁, 蒙伟平, 冯健, 覃聪昕, 简文靖",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15859
15860,肺上皮样血管内皮细胞瘤一例并文献复习,"贾春祎, 王启文, 张立新, 孙少林, 王雷",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15860
15861,贲门癌手术胃左动脉异位起源于肝总动脉一例,"彭胜祖, 张荣生, 党学义",2016,03,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15861
15862,老年多发磨玻璃结节的外科治疗策略及疗效分析,"武韫, 吕帆真, 沈晓咏, 朱正洪, 高文",2016,04,03,https://zhxbwkdzzz.cma-cmc.com.cn//CN/article/downloadArticleFile.do?attachType=PDF&id=15862
