article_id,title,authors,year,issue,volumn_page,pdf_url,doi
234,颅脑创伤基础与临床研究十年回顾,只达石，张国斌，闫华,2010,10(1),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I1,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.01.011,10.3969/j.issn.1672-6731.2010.01.011
235,脑血管病的神经外科研究十年进展,沈建康,2010,10(1),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I1,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.01.012,10.3969/j.issn.1672-6731.2010.01.012
236,现代神经肿瘤学研究新世纪十年进展,杨学军,2010,10(1),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I1,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.01.013,10.3969/j.issn.1672-6731.2010.01.013
237,脊柱脊髓疾病临床研究十年进展,聂庆彬，菅凤增,2010,10(1),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I1,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.01.014,10.3969/j.issn.1672-6731.2010.01.014
238,功能神经外科发展十年,张建国,2010,10(1),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I1,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.01.015,10.3969/j.issn.1672-6731.2010.01.015
239,神经影像学十年进展,李坤成，刘江涛,2010,10(1),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I1,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.01.016,10.3969/j.issn.1672-6731.2010.01.016
240,经颅多普勒超声十年进展,高山,2010,10(1),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I1,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.01.017,10.3969/j.issn.1672-6731.2010.01.017
241,中枢神经系统肿瘤病理学的十年进展,于士柱，孙翠云,2010,10(1),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I1,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.01.018,10.3969/j.issn.1672-6731.2010.01.018
243,阿尔茨海默病的昨天、今天和明天：痴呆研究的历史、现状与展望,陈生弟，王刚,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.001,10.3969/j.issn.1672-6731.2010.02.001
244,阿尔茨海默病的生物学标志及其靶向治疗,王政，乐卫东,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.002,10.3969/j.issn.1672-6731.2010.02.002
245,遗忘型轻度认知损害的早期诊断途径：从分子、影像到行为神经病学,程怀东，汪凯,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.003,10.3969/j.issn.1672-6731.2010.02.003
246,神经心理学测验评价痴呆的信度与效度问题,肖世富,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.004,10.3969/j.issn.1672-6731.2010.02.004
247,有效防治高血压和糖尿病是预防痴呆的关键,陈晓春，潘晓东,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.005,10.3969/j.issn.1672-6731.2010.02.005
248,阿尔茨海默病蛋白质组学研究进展,熊燃，刘军，陈生弟,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.006,10.3969/j.issn.1672-6731.2010.02.006
249,阿尔茨海默病基因学研究进展,黄越，马建芳，黄山,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.007,10.3969/j.issn.1672-6731.2010.02.007
250,阿尔茨海默病免疫机制及免疫治疗研究进展,马国诏,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.008,10.3969/j.issn.1672-6731.2010.02.008
251,轻度认知损害的神经心理学研究进展,郭起浩，赵倩华，洪震,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.009,10.3969/j.issn.1672-6731.2010.02.009
252,痴呆照料者负担的临床评价、相关影响因素及干预措施,任汝静，王刚，陈生弟,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.010,10.3969/j.issn.1672-6731.2010.02.010
253,嗅觉障碍与阿尔茨海默病,陈超，肖世富,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.011,10.3969/j.issn.1672-6731.2010.02.011
254,PPARγ2基因多态性与散发性阿尔茨海默病相关性研究,何雯，薛素芳，贾建平,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.012,10.3969/j.issn.1672-6731.2010.02.012
255,轻度认知损害患者社会心理学危险因素的病例对照研究,缴富斌，谭纪萍，王鲁宁,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.013,10.3969/j.issn.1672-6731.2010.02.013
256,中文卡片分类测验的编制和效度检验,郭起浩，赵倩华，曹歆轶，周燕，洪震,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.014,10.3969/j.issn.1672-6731.2010.02.014
257,较大面积缺血性卒中出血性转化预后分析,张立娟，金磊,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.015,10.3969/j.issn.1672-6731.2010.02.015
258,缺血性卒中伴发癫痫的危险因素分析,刘首峰，王世民，李清云，秦洁，韩璞,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.016,10.3969/j.issn.1672-6731.2010.02.016
259,小脑前下动脉内灌注尿激酶治疗血管性突发性耳聋的疗效观察,程立山，高朋杰，宋宏杉，杜庆，陈晶，郭柳彩，宋亚彬，冯俊强，张立志,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.017,10.3969/j.issn.1672-6731.2010.02.017
260,低频重复经颅磁刺激治疗难治性癫痫的临床探索,张丽娜，武士京，陶华英，李倩,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.018,10.3969/j.issn.1672-6731.2010.02.018
261,轻度认知损害脑白质病变的扩散张量成像研究,高峰，王鲁宁，蒋田仔，安宁豫，王奇峰,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.020,10.3969/j.issn.1672-6731.2010.02.020
262,磁敏感加权成像对脑静脉性血管畸形的诊断价值,郭军，崔世民，刘梅丽，韩彤，刘力，雷静，郭迎,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.021,10.3969/j.issn.1672-6731.2010.02.021
263,紧密连接相关蛋白在脑膜肿瘤诊断中的意义,申发燕，张声,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.021,10.3969/j.issn.1672-6731.2010.02.021
264,β-淀粉样蛋白前体降解产物对阿尔茨海默病致病作用的研究进展,樊彩妮，汤荟冬，陈生弟,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.022,10.3969/j.issn.1672-6731.2010.02.022
265,钙蛋白酶-钙神经素通路和阿尔茨海默病,张艳，李倩倩，张黎明,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.023,10.3969/j.issn.1672-6731.2010.02.023
266,tau蛋白和自噬在PS-1 基因突变发病机制中的作用,唐毅，贾建平,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.024,10.3969/j.issn.1672-6731.2010.02.024
267,低级别胶质瘤的外科治疗及预后分析,刘杰，陈绪刚，杜浩,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.025,10.3969/j.issn.1672-6731.2010.02.025
268,复发性视神经脊髓炎临床特征及预后分析,王金涛，周广喜，郭筱菲,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.026,10.3969/j.issn.1672-6731.2010.02.026
269,CT 引导的立体定向下基底节区血肿纵向抽吸引流术,刘晓勇,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.027,10.3969/j.issn.1672-6731.2010.02.027
270,桥本脑病一例,卢希，张斯萌，沈雪莉,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.028,10.3969/j.issn.1672-6731.2010.02.028
271,左侧肢体无力、言语不利,姚明，刘彩燕，倪俊，崔丽英,2010,10(2),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I2,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.02.029,10.3969/j.issn.1672-6731.2010.02.029
272,血管性认知损害——预防重于治疗,贾建平，魏翠柏,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.001,10.3969/j.issn.1672-6731.2010.03.001
273,血管性痴呆与血管性认知损害的再认识,洪震,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.002,10.3969/j.issn.1672-6731.2010.03.002
274,路易体痴呆和帕金森病痴呆是同一疾病吗？,陈生弟，陈晟,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.003,10.3969/j.issn.1672-6731.2010.03.003
275,重视运动在痴呆防治中的作用,陈先文,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.004,10.3969/j.issn.1672-6731.2010.03.004
276,应重视对感染性痴呆的诊断及防治,杜怡峰,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.005,10.3969/j.issn.1672-6731.2010.03.005
277,皮质下缺血性血管性痴呆的研究进展,徐群，陈生弟,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.006,10.3969/j.issn.1672-6731.2010.03.006
278,阿尔茨海默病及血管性认知损害的神经影像学研究进展,缪飞，吴志远,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.007,10.3969/j.issn.1672-6731.2010.03.007
279,额颞叶痴呆的发病机制与治疗,赵倩华，郭起浩，洪震,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.008,10.3969/j.issn.1672-6731.2010.03.008
280,麻痹性痴呆,汤荟冬，刘晓英,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.009,10.3969/j.issn.1672-6731.2010.03.009
281,痴呆行为和精神症状的诊断与治疗现状,朱银伟，徐俊，张颖冬,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.010,10.3969/j.issn.1672-6731.2010.03.010
282,趋化因子及细胞因子与HIV-1相关性神经认知障碍,郑加麟，黄云龙，罗晓光，陈生弟,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.011,10.3969/j.issn.1672-6731.2010.03.011
283,皮质下血管性认知损害危险因素的相关分析,徐群，曹雯炜，林岩，潘元美，陈生弟,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.012,10.3969/j.issn.1672-6731.2010.03.012
284,血管性痴呆患者神经精神症状的临床分析,陈红芳，邵慧军，陈一萍，罗建勤，傅亚明,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.013,10.3969/j.issn.1672-6731.2010.03.013
285,缩短测验时间对轻度认知损害识别力的比较研究,郭起浩，赵倩华，周燕，丁玎，洪震,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.014,10.3969/j.issn.1672-6731.2010.03.014
286,年龄相关性脑白质改变与循环血内皮祖细胞数目及认知功能的关系,潘静，周广喜,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.015,10.3969/j.issn.1672-6731.2010.03.015
287,2型糖尿病无症状性颅内动脉狭窄与颈动脉粥样硬化的相关性研究,宋杨，高山，胡英环，戴晴，赵维纲，崔丽英,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.016,10.3969/j.issn.1672-6731.2010.03.016
288,蛛网膜下隙出血模型脑内微栓子形成的实验研究,佟怀宇，许百男,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.017,10.3969/j.issn.1672-6731.2010.03.017
289,常染色体显性遗传腓骨肌萎缩症一家系致病基因分析,孙顺昌，陈卫东，林志坚，贺敬波，彭运生,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.018,10.3969/j.issn.1672-6731.2010.03.018
290,成人下丘脑错构瘤,李春德，罗世祺，马振宇，张玉琪，甲戈,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.019,10.3969/j.issn.1672-6731.2010.03.019
291,特殊形态的乳头状胶质神经元肿瘤,钟定荣，赵雨，高洁，曾萱，马文斌,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.020,10.3969/j.issn.1672-6731.2010.03.020
292,脆性X 智力低下蛋白致病机制研究进展,董玉霞，孙晓红，宋卫科，何悦,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.021,10.3969/j.issn.1672-6731.2010.03.021
293,中脑周围非动脉瘤性蛛网膜下隙出血临床分析,孟伟，贾军，毛宏杰,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.022,10.3969/j.issn.1672-6731.2010.03.022
294,副肿瘤性周围神经病的诊断分析,王锁彬，贾建平,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.023,10.3969/j.issn.1672-6731.2010.03.023
295,颅内动脉瘤破裂伴血肿急诊手术治疗体会,赖廷海，张乃崇,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.024,10.3969/j.issn.1672-6731.2010.03.024
296,直立后头晕 恶心 呕吐,郭佳翔，倪俊，高晶，崔丽英,2010,10(3),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I3,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.03.025,10.3969/j.issn.1672-6731.2010.03.025
297,麻醉与脑功能：未来十年的努力方向,王天龙,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.001,10.3969/j.issn.1672-6731.2010.04.001
298,神经外科麻醉：现状与展望,韩如泉,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.002,10.3969/j.issn.1672-6731.2010.04.002
299,神经外科手术麻醉深度监测技术,李天佐,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.003,10.3969/j.issn.1672-6731.2010.04.003
300,神经外科术中唤醒麻醉现状,韩如泉，程灏，王德祥,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.004,10.3969/j.issn.1672-6731.2010.04.004
301,神经外科围手术期容量管理策略与术后转归,李恩有,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.005,10.3969/j.issn.1672-6731.2010.04.005
302,急性颅脑创伤手术患者的麻醉,金海龙，韩如泉,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.006,10.3969/j.issn.1672-6731.2010.04.006
303,颈动脉内膜切除术麻醉学进展,冯华，王天龙,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.007,10.3969/j.issn.1672-6731.2010.04.007
304,癫痫外科手术麻醉进展,田肇隆，许亚超，王天龙,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.008,10.3969/j.issn.1672-6731.2010.04.008
305,手术后认知功能障碍,徐诚实，岳云,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.009,10.3969/j.issn.1672-6731.2010.04.009
306,舒芬太尼和芬太尼用于神经外科手术麻醉的比较研究,焦晶华，陈晓光，马虹,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.010,10.3969/j.issn.1672-6731.2010.04.010
307,美托洛尔对气管插管期间血流动力学和熵指数的影响,周强，陈铭欣，王亚欣，张红涛，刘海根，王文胜，张彦,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.011,10.3969/j.issn.1672-6731.2010.04.011
308,两种麻醉方法用于脊柱神经外科手术的比较研究,刘海洋，陈彤岩，曾横宇，韩如泉,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.012,10.3969/j.issn.1672-6731.2010.04.012
309,神经外科麻醉后恢复室常见并发症回顾分析,李学斌，王会文，侯春梅，张雪梅，曾横宇，韩如泉,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.013,10.3969/j.issn.1672-6731.2010.04.013
310,羟乙基淀粉130/0.4对全脑缺血-再灌注损伤大鼠血-脑屏障的影响,叶伟光，王天龙,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.014,10.3969/j.issn.1672-6731.2010.04.014
311,依托咪酯对小鼠诱导分化神经元缝隙连接子表达量的影响,齐正，金旭，王保国,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.015,10.3969/j.issn.1672-6731.2010.04.015
312,大鼠蛛网膜下隙出血脑血管痉挛模型的建立,范议方，韩如泉,2010,10(4),https://journal11.magtechjournal.com/cjcnn/CN/Y2010/V10/I4,https://journal11.magtechjournal.com/cjcnn/CN/PDF/10.3969/j.issn.1672-6731.2010.04.016,10.3969/j.issn.1672-6731.2010.04.016
